Source;Target;Type;Weight
72526200;389442022;Directed;2
72526200;28846711;Directed;2
72526200;19817956;Directed;3
72526200;229618209;Directed;1
17211958;109562464;Directed;2
17211958;15278897;Directed;1
17211958;17128025;Directed;3
17211958;2216141;Directed;1
17211958;94867275;Directed;3
17211958;175332273;Directed;2
17211958;2049521;Directed;1
17211958;94347411;Directed;1
17211958;15332092;Directed;1
17211958;254922743;Directed;2
17211958;128951804;Directed;3
17211958;28846711;Directed;1
17211958;229618209;Directed;3
254922743;175332273;Directed;1
254922743;94347411;Directed;3
254922743;87260342;Directed;1
254922743;72526200;Directed;1
254922743;17211958;Directed;2
106364085;20611257;Directed;1
106364085;664353;Directed;2
106364085;15278897;Directed;3
106364085;94867275;Directed;2
106364085;175332273;Directed;1
106364085;227992150;Directed;1
106364085;94347411;Directed;3
106364085;87260342;Directed;1
106364085;15332092;Directed;1
106364085;72526200;Directed;1
106364085;254922743;Directed;2
106364085;28846711;Directed;2
106364085;229618209;Directed;1
389442022;15278897;Directed;3
389442022;94867275;Directed;3
389442022;87260342;Directed;2
389442022;15332092;Directed;1
389442022;72526200;Directed;1
389442022;128951804;Directed;2
389442022;28846711;Directed;3
389442022;19817956;Directed;1
389442022;229618209;Directed;1
389442022;389988313;Directed;1
771378530;15203929;Directed;1
771378530;249867294;Directed;1
771378530;71827668;Directed;1
771378530;15278897;Directed;1
771378530;94867275;Directed;2
771378530;175332273;Directed;1
771378530;58738913;Directed;2
771378530;87260342;Directed;3
771378530;19817956;Directed;3
771378530;141534382;Directed;1
434799316;257396357;Directed;1
434799316;133671478;Directed;1
434799316;94867275;Directed;1
434799316;73126157;Directed;1
434799316;37942571;Directed;2
434799316;757631671;Directed;2
128951804;15278897;Directed;3
128951804;94867275;Directed;3
128951804;94347411;Directed;3
128951804;15332092;Directed;2
128951804;72526200;Directed;1
128951804;389442022;Directed;3
128951804;19817956;Directed;1
128951804;229618209;Directed;2
37942571;16440349;Directed;1
37942571;257396357;Directed;1
37942571;214692112;Directed;2
37942571;94867275;Directed;1
37942571;109536626;Directed;1
37942571;434799316;Directed;1
37942571;334888366;Directed;1
37942571;19543545;Directed;2
113393772;15203929;Directed;1
113393772;349126521;Directed;1
113393772;8992222;Directed;2
113393772;213709722;Directed;3
113393772;227291378;Directed;3
113393772;304958060;Directed;1
113393772;293524806;Directed;1
113393772;94867275;Directed;1
113393772;29189589;Directed;1
113393772;58738913;Directed;2
113393772;56081519;Directed;3
113393772;50152850;Directed;2
113393772;289263835;Directed;2
113393772;42428064;Directed;3
113393772;120183650;Directed;1
113393772;80904916;Directed;2
113393772;166313719;Directed;3
113393772;9891922;Directed;1
113393772;62955108;Directed;1
113393772;62271361;Directed;1
77075281;43677126;Directed;2
77075281;1451621;Directed;3
77075281;143654480;Directed;3
77075281;168118507;Directed;3
77075281;369052765;Directed;1
77075281;331686288;Directed;1
77075281;555068142;Directed;1
77075281;21283529;Directed;1
77075281;494889695;Directed;1
77075281;369656581;Directed;1
77075281;333134389;Directed;3
77075281;122174133;Directed;3
77075281;573585707;Directed;3
77075281;232678300;Directed;3
77075281;267671446;Directed;2
77075281;33918457;Directed;2
77075281;303457058;Directed;2
77075281;428191654;Directed;1
77075281;19177149;Directed;1
77075281;203162331;Directed;1
77075281;47593495;Directed;2
77075281;44231475;Directed;2
77075281;418319088;Directed;2
77075281;438264830;Directed;2
77075281;199195561;Directed;2
77075281;222530466;Directed;1
77075281;118465920;Directed;3
77075281;47130706;Directed;1
77075281;632868084;Directed;1
77075281;236496523;Directed;1
77075281;345843211;Directed;3
77075281;488262433;Directed;3
77075281;288908285;Directed;1
77075281;35712871;Directed;2
365656474;20059362;Directed;1
365656474;257396357;Directed;2
365656474;120389940;Directed;1
365656474;327334911;Directed;1
365656474;295645137;Directed;1
365656474;133671478;Directed;2
365656474;241696095;Directed;3
365656474;249601180;Directed;3
114703964;550180187;Directed;3
114703964;63293;Directed;2
114703964;6471582;Directed;2
114703964;548275303;Directed;1
114703964;25657719;Directed;2
114703964;20990789;Directed;1
114703964;25981822;Directed;1
114703964;16612616;Directed;2
114703964;12684482;Directed;2
13020852;357821823;Directed;2
13020852;12684482;Directed;3
13020852;171645906;Directed;3
13020852;144946298;Directed;3
13020852;12675592;Directed;2
13020852;38164822;Directed;1
193239673;53017241;Directed;3
193239673;332757341;Directed;3
193239673;236902913;Directed;2
193239673;15037028;Directed;1
193239673;15720571;Directed;1
193239673;95027825;Directed;1
193239673;15138496;Directed;2
193239673;2049521;Directed;3
193239673;82399074;Directed;2
193239673;757109;Directed;2
193239673;282199322;Directed;2
193239673;17584395;Directed;2
17184710;63293;Directed;3
17184710;17870064;Directed;1
17184710;27008946;Directed;1
17184710;53017241;Directed;2
17184710;14351248;Directed;2
17184710;548275303;Directed;3
17184710;737078424;Directed;3
17184710;17128025;Directed;1
17184710;8853202;Directed;2
17184710;22757663;Directed;2
17184710;72288115;Directed;1
17184710;17211001;Directed;1
17184710;22003601;Directed;2
17184710;441222295;Directed;3
17184710;282199322;Directed;3
17184710;634553;Directed;3
17184710;15437412;Directed;3
17184710;737131106;Directed;3
17184710;7128662;Directed;1
17184710;120489857;Directed;1
17184710;38164822;Directed;1
102680887;14845783;Directed;1
102680887;10161492;Directed;3
102680887;94154580;Directed;3
102680887;42428580;Directed;2
102680887;249867294;Directed;1
102680887;27954163;Directed;3
102680887;17807156;Directed;2
102680887;70944163;Directed;1
199177495;49430094;Directed;1
199177495;19404548;Directed;3
199177495;632814256;Directed;3
199177495;95666436;Directed;3
199177495;125436078;Directed;2
199177495;37920535;Directed;1
199177495;737078424;Directed;1
199177495;619870785;Directed;1
199177495;1252423189;Directed;1
199177495;57601933;Directed;2
199177495;54567499;Directed;2
199177495;19150554;Directed;2
199177495;90186360;Directed;1
199177495;14001032;Directed;1
199177495;16629055;Directed;1
199177495;244437560;Directed;2
199177495;583062186;Directed;2
199177495;120387031;Directed;2
199177495;76112152;Directed;1
199177495;33279601;Directed;3
199177495;334665987;Directed;1
199177495;1317332702;Directed;1
199177495;453811670;Directed;1
199177495;85016631;Directed;2
199177495;143471740;Directed;3
199177495;157721013;Directed;3
199177495;526733544;Directed;1
199177495;80510401;Directed;1
199177495;127869423;Directed;1
154832440;94154580;Directed;1
154832440;15254157;Directed;1
154832440;249867294;Directed;2
154832440;26974807;Directed;2
154832440;34881762;Directed;3
154832440;2049521;Directed;1
60297498;53017241;Directed;3
60297498;529155080;Directed;3
60297498;168118507;Directed;3
60297498;921133596;Directed;1
60297498;304958060;Directed;3
60297498;106714817;Directed;2
60297498;293524806;Directed;2
60297498;25657719;Directed;1
60297498;242739134;Directed;2
60297498;113393772;Directed;2
60297498;33918457;Directed;2
60297498;289263835;Directed;3
60297498;37642262;Directed;1
60297498;38133222;Directed;1
60297498;24009585;Directed;1
60297498;126411242;Directed;1
60297498;299023445;Directed;1
60297498;377288968;Directed;1
60297498;209609094;Directed;3
771391687;93742094;Directed;1
771391687;767704506;Directed;1
771391687;776425646;Directed;2
54834307;93742094;Directed;1
54834307;90841202;Directed;1
54834307;20733442;Directed;1
54834307;196959258;Directed;2
54834307;21333784;Directed;1
15620178;93742094;Directed;2
15620178;249121666;Directed;2
15620178;118740808;Directed;3
15620178;239404368;Directed;3
15620178;338654596;Directed;2
15620178;196959258;Directed;1
15620178;51715015;Directed;2
15620178;21333784;Directed;1
15620178;568897643;Directed;1
15620178;245347824;Directed;1
15620178;264807607;Directed;1
56081519;15203929;Directed;2
56081519;11559482;Directed;1
56081519;93742094;Directed;1
56081519;14667708;Directed;2
56081519;243207960;Directed;1
56081519;113393772;Directed;2
56081519;365656474;Directed;1
56081519;50152850;Directed;3
56081519;289263835;Directed;2
56081519;42428064;Directed;3
56081519;80904916;Directed;1
56081519;62955108;Directed;3
392683039;93742094;Directed;3
392683039;126411242;Directed;3
392683039;285814878;Directed;3
392683039;45121614;Directed;1
392683039;453232976;Directed;2
392683039;68515433;Directed;2
392683039;466864628;Directed;3
514627516;111044500;Directed;3
514627516;891347862;Directed;3
514627516;124586661;Directed;1
514627516;15437412;Directed;2
514627516;633997142;Directed;3
514627516;326784479;Directed;1
514627516;23515678;Directed;2
514627516;29677326;Directed;1
514627516;149511393;Directed;1
514627516;444423069;Directed;1
514627516;43138560;Directed;2
514627516;104864471;Directed;2
514627516;728901463;Directed;2
514627516;495001386;Directed;1
514627516;749228929;Directed;3
794347268;213408766;Directed;2
794347268;111044500;Directed;3
794347268;126733456;Directed;3
794347268;57601933;Directed;2
794347268;22279374;Directed;3
794347268;109536626;Directed;2
794347268;129167753;Directed;1
794347268;403460647;Directed;1
14112931;14845783;Directed;2
14112931;213408766;Directed;1
14112931;16856080;Directed;1
14112931;20059362;Directed;2
14112931;42428580;Directed;2
14112931;20692623;Directed;3
14112931;63283;Directed;3
14112931;11559482;Directed;2
14112931;48713350;Directed;1
14112931;41554259;Directed;1
14112931;18673689;Directed;2
14112931;15037028;Directed;1
14112931;16440349;Directed;1
14112931;257396357;Directed;3
14112931;249867294;Directed;3
14112931;617713;Directed;1
14112931;174194582;Directed;2
14112931;295645137;Directed;2
14112931;27954163;Directed;2
14112931;8853202;Directed;2
14112931;19150554;Directed;2
14112931;248368066;Directed;1
14112931;191141576;Directed;3
14112931;120017080;Directed;2
14112931;2049521;Directed;3
14112931;20990789;Directed;1
14112931;17807156;Directed;3
14112931;334484656;Directed;3
14112931;52678717;Directed;1
14112931;28516371;Directed;1
14112931;11178752;Directed;1
14112931;757109;Directed;1
14112931;55603;Directed;3
14112931;273890006;Directed;1
14112931;5343242;Directed;2
14112931;62911261;Directed;3
86095840;27008946;Directed;1
86095840;320140078;Directed;1
86095840;249637750;Directed;3
86095840;71827668;Directed;3
86095840;327334911;Directed;2
86095840;394716520;Directed;1
86095840;129595560;Directed;2
86095840;135154291;Directed;1
86095840;891347862;Directed;2
86095840;241696095;Directed;1
86095840;5223701;Directed;1
86095840;54348165;Directed;3
86095840;18983525;Directed;2
86095840;243207960;Directed;3
86095840;441222295;Directed;3
86095840;456144946;Directed;1
86095840;15580436;Directed;2
86095840;39638557;Directed;1
86095840;177209936;Directed;2
86095840;306089691;Directed;2
86095840;15516583;Directed;1
86095840;16126428;Directed;3
86095840;633997142;Directed;1
86095840;23515678;Directed;1
86095840;165375475;Directed;3
86095840;149511393;Directed;1
86095840;216459364;Directed;2
86095840;64670954;Directed;3
86095840;361480062;Directed;1
86095840;268159586;Directed;2
86095840;121503950;Directed;1
86095840;137374689;Directed;2
15580436;332757341;Directed;3
15580436;15254157;Directed;2
15580436;249867294;Directed;1
15580436;27954163;Directed;2
15580436;2049521;Directed;2
15580436;39723677;Directed;1
15580436;86095840;Directed;1
15580436;33279601;Directed;1
16464699;41554259;Directed;3
16464699;20320607;Directed;3
16464699;90841202;Directed;2
16464699;57601933;Directed;2
16464699;20990789;Directed;3
16464699;88899794;Directed;1
16464699;11178752;Directed;1
15658988;32416061;Directed;1
15658988;193763394;Directed;1
15658988;2230301;Directed;2
15658988;17870064;Directed;3
15658988;94154580;Directed;3
15658988;20320607;Directed;3
15658988;15881294;Directed;2
15658988;36033715;Directed;1
15658988;256117248;Directed;2
14377632;20946040;Directed;2
14377632;20320607;Directed;3
14377632;20990789;Directed;1
14377632;16629055;Directed;2
14377632;16612616;Directed;1
14377632;16464699;Directed;1
14377632;10702222;Directed;3
14377632;9891922;Directed;2
301582113;11583762;Directed;1
301582113;275053137;Directed;1
18472498;249867294;Directed;3
18472498;7278212;Directed;2
18472498;330930920;Directed;1
18472498;38633269;Directed;2
275053137;20692623;Directed;1
275053137;95713774;Directed;2
275053137;7278212;Directed;2
275053137;330930920;Directed;2
275053137;301582113;Directed;3
11616922;2230301;Directed;1
11616922;14351248;Directed;1
11616922;19389413;Directed;1
39588381;49430094;Directed;3
39588381;249637750;Directed;1
39588381;18805582;Directed;1
39588381;241696095;Directed;2
39588381;58738913;Directed;1
39588381;282199322;Directed;3
39588381;318920716;Directed;1
1431451698;327334911;Directed;1
1431451698;632814256;Directed;1
1431451698;1252423189;Directed;1
1431451698;54567499;Directed;2
1431451698;90186360;Directed;3
1431451698;120387031;Directed;3
1431451698;76112152;Directed;2
1431451698;33279601;Directed;1
1431451698;55513132;Directed;1
1431451698;1317332702;Directed;2
798821984;168118507;Directed;1
798821984;54516516;Directed;1
798821984;122174133;Directed;1
798821984;573585707;Directed;1
798821984;181722427;Directed;2
798821984;263821600;Directed;3
798821984;282236970;Directed;1
798821984;533113235;Directed;1
18899802;349126521;Directed;1
18899802;8992222;Directed;1
18899802;33918457;Directed;1
18899802;242706132;Directed;1
18899802;205693443;Directed;2
18899802;19543545;Directed;2
50152850;15203929;Directed;2
50152850;20946040;Directed;3
50152850;349126521;Directed;3
50152850;249867294;Directed;2
50152850;664353;Directed;1
50152850;529155080;Directed;2
50152850;227291378;Directed;1
50152850;921133596;Directed;1
50152850;286356580;Directed;1
50152850;304958060;Directed;2
50152850;293524806;Directed;3
50152850;72288115;Directed;2
50152850;113393772;Directed;1
50152850;125356092;Directed;2
50152850;56081519;Directed;1
50152850;39588381;Directed;2
50152850;289263835;Directed;1
50152850;147558045;Directed;3
50152850;80904916;Directed;1
50152850;318920716;Directed;2
50152850;41183978;Directed;3
50152850;62955108;Directed;1
55603;25481788;Directed;2
55603;45535193;Directed;3
55603;15203929;Directed;3
55603;20692623;Directed;3
55603;63283;Directed;1
55603;53017241;Directed;1
55603;570803272;Directed;1
55603;320140078;Directed;1
55603;27694668;Directed;2
55603;15037028;Directed;2
55603;20320607;Directed;3
55603;15254157;Directed;3
55603;14066952;Directed;2
55603;66299444;Directed;1
55603;87000390;Directed;1
55603;221311019;Directed;1
55603;249867294;Directed;2
55603;81117720;Directed;1
55603;23424743;Directed;1
55603;8992222;Directed;2
55603;664353;Directed;2
55603;10459922;Directed;3
55603;19150554;Directed;2
55603;28092089;Directed;3
55603;21025876;Directed;1
55603;197511967;Directed;1
55603;20437475;Directed;1
55603;399260243;Directed;1
55603;78136452;Directed;2
232678300;143654480;Directed;1
232678300;168118507;Directed;2
232678300;737078424;Directed;2
232678300;312520229;Directed;3
232678300;369052765;Directed;3
232678300;331686288;Directed;3
232678300;494889695;Directed;2
232678300;369656581;Directed;1
232678300;54516516;Directed;1
232678300;76681219;Directed;2
232678300;333134389;Directed;1
232678300;122174133;Directed;1
232678300;77075281;Directed;1
232678300;33918457;Directed;1
232678300;181722427;Directed;1
232678300;263821600;Directed;3
232678300;19177149;Directed;2
232678300;126411242;Directed;2
232678300;285814878;Directed;1
232678300;260739999;Directed;1
232678300;474303130;Directed;2
232678300;272954576;Directed;2
232678300;47593495;Directed;3
232678300;536560048;Directed;3
232678300;110977362;Directed;2
232678300;299171844;Directed;1
232678300;215712205;Directed;2
232678300;199195561;Directed;3
232678300;222530466;Directed;2
232678300;41183978;Directed;3
232678300;351137989;Directed;1
232678300;392583081;Directed;1
232678300;106219354;Directed;1
232678300;236488504;Directed;2
232678300;273570288;Directed;3
232678300;390143790;Directed;3
232678300;373036661;Directed;1
232678300;477810128;Directed;1
232678300;525542349;Directed;2
232678300;384750314;Directed;1
232678300;160379223;Directed;1
232678300;139779097;Directed;1
232678300;57406651;Directed;3
232678300;261397993;Directed;3
232678300;311638924;Directed;1
232678300;397328935;Directed;1
232678300;111682680;Directed;1
232678300;282236970;Directed;2
232678300;345843211;Directed;3
232678300;320100539;Directed;3
232678300;338866417;Directed;1
232678300;204904846;Directed;3
232678300;942525974;Directed;1
232678300;214989878;Directed;2
232678300;314498269;Directed;2
232678300;87925244;Directed;1
232678300;198032627;Directed;3
232678300;205636397;Directed;1
232678300;345040089;Directed;2
232678300;289940976;Directed;3
232678300;131933074;Directed;2
232678300;449830661;Directed;1
232678300;292941144;Directed;2
232678300;228927481;Directed;2
232678300;131621706;Directed;3
232678300;125762100;Directed;2
232678300;258945601;Directed;2
267671446;1451621;Directed;2
267671446;143654480;Directed;1
267671446;369052765;Directed;2
267671446;494889695;Directed;3
267671446;369656581;Directed;3
267671446;77075281;Directed;3
267671446;303457058;Directed;1
267671446;418319088;Directed;1
267671446;438264830;Directed;1
267671446;199195561;Directed;1
267671446;222530466;Directed;2
267671446;488262433;Directed;1
33918457;1451621;Directed;2
33918457;143654480;Directed;1
33918457;168118507;Directed;1
33918457;312520229;Directed;2
33918457;369052765;Directed;3
33918457;331686288;Directed;3
33918457;494889695;Directed;2
33918457;369656581;Directed;1
33918457;133494538;Directed;2
33918457;54516516;Directed;2
33918457;76681219;Directed;2
33918457;210943152;Directed;1
33918457;333134389;Directed;1
33918457;122174133;Directed;3
33918457;293524806;Directed;3
33918457;77075281;Directed;1
33918457;39588381;Directed;3
33918457;798821984;Directed;1
33918457;18899802;Directed;1
33918457;232678300;Directed;2
33918457;181722427;Directed;2
33918457;263821600;Directed;2
33918457;303457058;Directed;2
33918457;37642262;Directed;2
33918457;19177149;Directed;1
33918457;118685847;Directed;2
33918457;126411242;Directed;1
33918457;304631615;Directed;2
33918457;79733559;Directed;3
33918457;272954576;Directed;2
33918457;203162331;Directed;1
33918457;47593495;Directed;1
33918457;44231475;Directed;1
33918457;69558425;Directed;1
33918457;18980541;Directed;1
33918457;238960798;Directed;2
33918457;222530466;Directed;2
33918457;41183978;Directed;3
33918457;47130706;Directed;1
33918457;142258927;Directed;1
33918457;210424730;Directed;3
33918457;351137989;Directed;1
33918457;392583081;Directed;2
33918457;381464684;Directed;3
33918457;209609094;Directed;2
33918457;106219354;Directed;1
33918457;386053855;Directed;3
33918457;256624287;Directed;3
33918457;45121614;Directed;1
33918457;373036661;Directed;1
33918457;525542349;Directed;1
33918457;238669832;Directed;2
33918457;236496523;Directed;1
33918457;288908285;Directed;1
33918457;35712871;Directed;1
33918457;87925244;Directed;1
33918457;198032627;Directed;2
33918457;292941144;Directed;1
33918457;758071195;Directed;2
33918457;25252511;Directed;1
181722427;1451621;Directed;1
181722427;143654480;Directed;2
181722427;264609534;Directed;2
181722427;737078424;Directed;2
181722427;122953100;Directed;3
181722427;331686288;Directed;2
181722427;776425646;Directed;1
181722427;494889695;Directed;2
181722427;369656581;Directed;3
181722427;133494538;Directed;1
181722427;54516516;Directed;2
181722427;76681219;Directed;3
181722427;210943152;Directed;2
181722427;333134389;Directed;3
181722427;122174133;Directed;1
181722427;872581957;Directed;1
181722427;573585707;Directed;1
181722427;798821984;Directed;1
181722427;232678300;Directed;1
181722427;126411242;Directed;2
181722427;272954576;Directed;1
181722427;47593495;Directed;2
181722427;453433432;Directed;2
181722427;44231475;Directed;3
181722427;110977362;Directed;3
181722427;273357541;Directed;1
181722427;418319088;Directed;3
181722427;18980541;Directed;2
181722427;199195561;Directed;1
181722427;47130706;Directed;1
181722427;142258927;Directed;1
181722427;210424730;Directed;3
181722427;522049981;Directed;2
181722427;479914545;Directed;3
181722427;351137989;Directed;3
181722427;106219354;Directed;1
181722427;205642207;Directed;2
181722427;273570288;Directed;3
181722427;256624287;Directed;3
181722427;373036661;Directed;1
181722427;477810128;Directed;1
181722427;245557790;Directed;2
181722427;160379223;Directed;1
181722427;139779097;Directed;1
181722427;313438705;Directed;2
181722427;261397993;Directed;3
181722427;345843211;Directed;1
181722427;320100539;Directed;3
181722427;338866417;Directed;3
181722427;35712871;Directed;1
181722427;204904846;Directed;1
181722427;942525974;Directed;2
181722427;87925244;Directed;1
181722427;198032627;Directed;1
181722427;110405763;Directed;2
181722427;205636397;Directed;2
181722427;289940976;Directed;2
181722427;131933074;Directed;1
181722427;449830661;Directed;1
181722427;292941144;Directed;1
181722427;131621706;Directed;2
181722427;375038936;Directed;3
181722427;205693443;Directed;1
181722427;557074602;Directed;3
263821600;1451621;Directed;2
263821600;369052765;Directed;3
263821600;122953100;Directed;1
263821600;331686288;Directed;1
263821600;776425646;Directed;1
263821600;21283529;Directed;1
263821600;494889695;Directed;2
263821600;369656581;Directed;2
263821600;54516516;Directed;2
263821600;76681219;Directed;3
263821600;122174133;Directed;1
263821600;39588381;Directed;2
263821600;798821984;Directed;1
263821600;232678300;Directed;1
263821600;33918457;Directed;2
263821600;181722427;Directed;3
263821600;634553;Directed;2
263821600;377288968;Directed;2
263821600;69558425;Directed;2
263821600;418319088;Directed;2
263821600;18980541;Directed;1
263821600;438264830;Directed;3
263821600;41183978;Directed;3
263821600;47130706;Directed;1
263821600;351137989;Directed;1
263821600;209609094;Directed;1
263821600;345843211;Directed;3
263821600;35712871;Directed;3
263821600;87925244;Directed;1
263821600;31097531;Directed;2
263821600;198032627;Directed;2
263821600;345040089;Directed;3
263821600;289940976;Directed;3
263821600;557074602;Directed;3
303457058;1451621;Directed;2
303457058;369052765;Directed;3
303457058;422244871;Directed;1
303457058;331686288;Directed;1
303457058;555068142;Directed;1
303457058;494889695;Directed;3
303457058;369656581;Directed;3
303457058;210943152;Directed;1
303457058;77075281;Directed;1
303457058;267671446;Directed;2
303457058;126411242;Directed;1
303457058;418319088;Directed;1
303457058;438264830;Directed;3
303457058;222530466;Directed;2
303457058;118465920;Directed;1
303457058;488262433;Directed;1
303457058;288908285;Directed;3
474526346;1451621;Directed;2
474526346;348191625;Directed;2
474526346;536560048;Directed;3
474526346;560612928;Directed;3
474526346;44231475;Directed;2
474526346;204928509;Directed;1
474526346;351137989;Directed;1
474526346;262279619;Directed;2
474526346;477810128;Directed;2
474526346;139779097;Directed;3
474526346;357515925;Directed;3
474526346;320100539;Directed;3
474526346;533113235;Directed;1
474526346;758071195;Directed;3
474526346;84695280;Directed;2
474526346;68515433;Directed;1
403985688;36726994;Directed;1
403985688;16440349;Directed;2
403985688;257396357;Directed;2
403985688;76470117;Directed;3
403985688;133671478;Directed;3
403985688;122302141;Directed;3
36033715;63293;Directed;2
36033715;2230301;Directed;1
36033715;15203929;Directed;1
36033715;20692623;Directed;1
36033715;236902913;Directed;2
36033715;269321619;Directed;2
36033715;221311019;Directed;3
36033715;249867294;Directed;3
36033715;120389940;Directed;3
36033715;19404548;Directed;1
36033715;249637750;Directed;1
36033715;14393888;Directed;1
36033715;90841202;Directed;2
36033715;72862385;Directed;3
36033715;391366931;Directed;3
36033715;187631125;Directed;2
36033715;573391759;Directed;1
36033715;240374347;Directed;1
36033715;57601933;Directed;1
36033715;27954163;Directed;1
36033715;214692112;Directed;1
36033715;21283529;Directed;3
36033715;304958060;Directed;1
36033715;331475231;Directed;1
36033715;54348165;Directed;1
36033715;241537171;Directed;3
36033715;441222295;Directed;2
36033715;86095840;Directed;3
36033715;15658988;Directed;2
36033715;39588381;Directed;3
36033715;24857113;Directed;2
36033715;189148357;Directed;1
36033715;262659182;Directed;3
36033715;141534382;Directed;1
36033715;532436683;Directed;1
36033715;177209936;Directed;3
36033715;55513132;Directed;2
36033715;16126428;Directed;3
36033715;326784479;Directed;1
36033715;149511393;Directed;1
36033715;177975122;Directed;1
36033715;104864471;Directed;1
36033715;41183978;Directed;3
36033715;35877513;Directed;2
36033715;728901463;Directed;1
36033715;106430864;Directed;2
596346749;236902913;Directed;1
596346749;87000390;Directed;1
596346749;10459922;Directed;2
148243439;249867294;Directed;1
148243439;120389940;Directed;2
148243439;18504179;Directed;2
148243439;249637750;Directed;3
148243439;97068968;Directed;2
148243439;71827668;Directed;1
148243439;327334911;Directed;1
148243439;183216295;Directed;1
148243439;394716520;Directed;2
148243439;307954136;Directed;1
148243439;126733456;Directed;1
148243439;297600093;Directed;1
148243439;236111927;Directed;2
148243439;248261459;Directed;2
148243439;129595560;Directed;3
148243439;4308031;Directed;3
148243439;622657841;Directed;3
148243439;17672932;Directed;2
148243439;95666436;Directed;1
148243439;79809148;Directed;1
148243439;431002086;Directed;2
148243439;195944951;Directed;1
148243439;587305823;Directed;1
148243439;720549679;Directed;1
148243439;35034509;Directed;1
148243439;573391759;Directed;2
148243439;95027825;Directed;3
148243439;1172328414;Directed;3
148243439;177085959;Directed;3
148243439;22279374;Directed;2
148243439;54348165;Directed;1
148243439;20442734;Directed;2
148243439;124586661;Directed;3
148243439;52060835;Directed;3
148243439;75594993;Directed;2
148243439;86095840;Directed;1
148243439;110649140;Directed;1
148243439;36033715;Directed;1
148243439;33279601;Directed;2
148243439;99101734;Directed;3
148243439;576358245;Directed;1
148243439;92612172;Directed;3
148243439;129167753;Directed;1
148243439;326985848;Directed;1
148243439;615174718;Directed;2
148243439;55513132;Directed;1
148243439;104450826;Directed;3
148243439;403460647;Directed;1
148243439;122674868;Directed;1
148243439;18658805;Directed;3
148243439;330184710;Directed;2
148243439;377713766;Directed;1
148243439;626669752;Directed;1
148243439;102657242;Directed;3
148243439;256117248;Directed;1
148243439;256948566;Directed;2
339054544;33452745;Directed;1
339054544;241696095;Directed;1
339054544;56081519;Directed;1
339054544;147558045;Directed;1
757631671;103543725;Directed;2
757631671;536337601;Directed;2
757631671;737078424;Directed;3
757631671;122953100;Directed;3
757631671;776425646;Directed;3
757631671;737131106;Directed;2
757631671;762278754;Directed;1
757631671;762269388;Directed;1
757631671;776620434;Directed;2
33170758;20692623;Directed;1
33170758;66299444;Directed;2
33170758;1441291;Directed;2
33170758;19404548;Directed;1
33170758;249637750;Directed;1
33170758;71827668;Directed;1
33170758;632814256;Directed;1
33170758;440258035;Directed;1
33170758;125436078;Directed;2
33170758;37920535;Directed;2
33170758;70404511;Directed;3
33170758;78704267;Directed;3
33170758;619870785;Directed;3
33170758;1252423189;Directed;3
33170758;27954163;Directed;1
33170758;776425646;Directed;1
33170758;226887947;Directed;2
33170758;54567499;Directed;1
33170758;90186360;Directed;1
33170758;18983525;Directed;1
33170758;14001032;Directed;2
33170758;244437560;Directed;3
33170758;88899794;Directed;1
33170758;70944163;Directed;2
33170758;199177495;Directed;2
33170758;120387031;Directed;3
33170758;76112152;Directed;2
33170758;75594993;Directed;1
33170758;110649140;Directed;2
33170758;33279601;Directed;1
33170758;99101734;Directed;2
33170758;576358245;Directed;1
33170758;52101350;Directed;1
33170758;177209936;Directed;3
33170758;34827605;Directed;1
33170758;447357042;Directed;1
33170758;453811670;Directed;1
33170758;568897643;Directed;3
33170758;157721013;Directed;3
33170758;621925679;Directed;2
33170758;80510401;Directed;3
33170758;127869423;Directed;1
33170758;15720739;Directed;3
33170758;120489857;Directed;2
33170758;44579949;Directed;2
289263835;15278897;Directed;3
289263835;293524806;Directed;1
289263835;15332092;Directed;2
289263835;113393772;Directed;1
289263835;80904916;Directed;1
289263835;237706778;Directed;1
289263835;166313719;Directed;2
42428064;15203929;Directed;1
42428064;53017241;Directed;1
42428064;21641783;Directed;2
42428064;304958060;Directed;1
42428064;2216141;Directed;1
42428064;14667708;Directed;2
42428064;113393772;Directed;3
42428064;56081519;Directed;3
42428064;41183978;Directed;3
42428064;78136452;Directed;3
37642262;53017241;Directed;1
37642262;6471582;Directed;1
37642262;15278897;Directed;1
37642262;18915289;Directed;3
37642262;14667708;Directed;2
37642262;60297498;Directed;2
37642262;33918457;Directed;2
38133222;53017241;Directed;1
38133222;93742094;Directed;1
38133222;33452745;Directed;2
38133222;174194582;Directed;2
38133222;395789742;Directed;3
38133222;21283529;Directed;3
38133222;122174133;Directed;1
38133222;18915289;Directed;1
38133222;14667708;Directed;2
38133222;77075281;Directed;1
38133222;60297498;Directed;3
38133222;56081519;Directed;3
38133222;39588381;Directed;3
38133222;339054544;Directed;2
38133222;37642262;Directed;1
38133222;428191654;Directed;1
38133222;126411242;Directed;1
38133222;44231475;Directed;1
38133222;299023445;Directed;2
38133222;351137989;Directed;1
38133222;269005216;Directed;2
38133222;414985796;Directed;1
38133222;289940976;Directed;3
38133222;131933074;Directed;2
38133222;292941144;Directed;1
38133222;228927481;Directed;2
38133222;31098103;Directed;3
38133222;375038936;Directed;1
95260000;122953100;Directed;1
95260000;76681219;Directed;2
95260000;210943152;Directed;3
95260000;333134389;Directed;3
